city,section,subsection,text
Rome,Stay safe,,"Another scam involves men working near the Spanish Steps, around Piazza Navona, and outside of the Colosseum. They approach you, asking where you are from, and begin to tie bracelets around your wrists. When they are done they will try to charge you upwards of €20 for each bracelet. If anyone makes any attempt to reach for your hand, retract quickly. If you get trapped, you can refuse to pay, but this may not be wise if there are not many people around.  Carry small bills or just change, in your wallet, so if you find yourself in cornered to pay for the bracelet, you can convince them that €1 or €2 is all you have."
Rome,Stay safe,,"When taking a taxi , be sure to remember license number written on the card door. In seconds, people have had a taxi bill risen by €10 or even more. When giving money to taxi driver, be careful."
Rome,Stay safe,,"Be careful of con-men who may approach you at tourist sights such as the Colosseum or Circus Maximus. A car may pull up next to you, and the driver asks you for directions to the Vatican. He will strike up a conversation with you while he sits in his car and tell you he is a sales representative for a large French fashion house. He will then tell that you he likes you and he would like to give you a gift of a coat worth several thousand euros. As you reach inside his car to take the bag the coat is in, he will ask you for €200 for gas, as his car is nearly empty. Around tourist sites like the Trevi Fountain, Colosseum and the Spanish Steps there are groups mostly of men trying to sell cheap souvenirs. They may also carry roses and say they are giving you a gift because they like you, but the minute you take their 'gift' they demand money. They are often very insistent and often the only way to get rid of them is to be plain rude. Do the best you can to not take their ""gifts"" as they will follow you around asking for money. Simply saying ""no"" or ""go away"" will get them off your back until the next vendor comes up to you."
Rome,Stay safe,,"Be wary of ticket touts outside popular tourist attractions such as the Colosseum. A large bulk of ticket touts hail from South Asia and some of them even claim to be working as ""staff members"". A genuine staff member at an attraction you are visiting will never ask you to pay heaps of money just to skip the crowd, tell you inaccurate information about the place you are visiting, and so on. These touts are simply looking for ways to waste your time and fleece your money. Be warned that some of them can be quite pushy, so don't feel the need to be polite if you are being pestered by a tout. As a general rule, only buy tickets from official venues and always check the website (if they have one) of the place you intend to visit. As a tourist, you can do your part in making Rome an even better place by reporting these touts to the right authorities."
Rome,Stay safe,,"Be careful and wary of people who sell you fake products on the streets. Quite ever so often you may run into people (usually recent immigrants from South Asia and Africa ) selling fake products (purses, toys, and the like) on the streets. Under Italian law, it is illegal to purchase counterfeit goods and you can incur heavy fines for doing so. The people who sell you these fake products know it is illegal to sell fake products, but they do it anyways to make a living. Only buy from reputed stores."
Rome,Stay safe,,"Be wary of places to change currency. Read ALL signs before changing money. Oftentimes places set up just for currency exchange will add as much as a 20% service fee on all money being traded. The shops near the Vatican have especially high service fees, whereas places near the Trevi Fountain will be more reasonable. The best bet is to change enough money before you leave your home country. There are few places around the city that are under the table and are just interested in American money. These places charge no service fee."
Rome,Stay safe,,"In an emergency, call 112 (Carabinieri), 113 (Police), 118 (medical first aid) or 115 (firemen). Carry the address of your embassy or consulate."
Rome,Stay safe,,"On anything  else you may  need for  your Rome holiday, you can contact  the official help line of the Minister of Tourism 039.039.039. From Monday to Sunday, from 9.00 to 22.00, in seven languages seven days a week."
Rome,Stay safe,Pickpocketing,"Since Rome is incredibly popular as a tourist destination, a great deal of pickpocketing and bag or purse snatching takes place, especially in crowded locations, and pickpocketers in Rome can get pretty crafty. A 2010 study found that Rome was second only to Barcelona for pickpocketing of tourists. As a rule, you should pretty much never carry anything very valuable in any outside pocket , especially the front pocket of your pants is one of the easiest and most common targets. Keeping your wallet in your front pocket or in your bag is far from safe. You should consider using a money belt and carry only the cash for the day in your pocket. Pickpocketing on the Metro is rife in the form of gangs of young girls (8 to 15 years old), often pregnant, who jump on the trains just as they are about to leave. They buffet you and have bags to hide where their hands are.
You have been warned!"
Rome,Stay safe,Pickpocketing,"Also, beware of thieves—one popular technique that they use is to ride by you on a moped, slice the strap of a handbag with a knife, and ride off. They might also try to cut the bottom of your bag open and pick your wallet from the ground. Others will use the old trick of one person trying to distract you (asking for a cigarette or doing a strange dance) while another thief picks your pockets from behind. Bands of beggar kids will sometimes crowd you and reach for your pockets under the cover of newspapers or cardboard sheets. It is generally a good idea to be extremely wary of any strange person who gets too close to you, even in a crowd. If someone is in your personal space, shove the person away. As one frequent traveller put it, ""Don't be afraid to be a dick in Rome."" It is better to be rude than to be stolen from."
Rome,Stay safe,Pickpocketing,"Termini (the main railway station), Esquilino, bus line 64 (Termini to San Pietro), and the Trevi fountain are well known for pickpockets, so take extra care in these areas. On the Metro especially, pickpockets are extremely skilled. Remember that hotel rooms are not safe places for valuables; if your room has no safe, give your  valuables to the hotel staff for safekeeping. Even if it does have a safe, hotels normally warn that they have no liability unless items are deposited in the main safe. Be wary while boarding or getting off the metro/train, especially if doors are about to close/closing. Thieves pretend to be helpful by pressing the 'door open' button for you, and while you gratefully squeeze into the train and catch your breath, they'll sidle up to you and pick your pocket or dip into your handbag or purse. Be aware of the danger and take the usual precautions and you should be all right."
Rome,Stay safe,Tourist scams,"Being one of the most visited cities in the world, tourist scams are rampant in Rome. Many of the more well-aware Italians are quite ashamed of this. As obvious as it may sound, do not acknowledge people you don't know, and more importantly, do not tell them about who you are; you don't know what they're capable of doing."
